match_id,minute,home_xg,away_xg,home_cumulative_xg,away_cumulative_xg
26-27-prem-brentford-vs-chelsea,5,0.077,0.0,0.077,0.0
26-27-prem-brentford-vs-chelsea,10,0.0,0.29,0.077,0.29
26-27-prem-brentford-vs-chelsea,23,0.065,0.0,0.141,0.29
26-27-prem-brentford-vs-chelsea,30,0.0,0.048,0.141,0.339
26-27-prem-brentford-vs-chelsea,37,0.048,0.0,0.189,0.339
26-27-prem-brentford-vs-chelsea,39,0.047,0.0,0.236,0.339
26-27-prem-brentford-vs-chelsea,41,0.0,0.066,0.236,0.405
26-27-prem-brentford-vs-chelsea,43,0.155,0.0,0.391,0.405
26-27-prem-brentford-vs-chelsea,52,0.0,0.018,0.391,0.423
26-27-prem-brentford-vs-chelsea,59,0.04,0.04,0.431,0.463
26-27-prem-brentford-vs-chelsea,61,0.963,0.0,1.394,0.463
26-27-prem-brentford-vs-chelsea,64,0.056,0.0,1.449,0.463
26-27-prem-brentford-vs-chelsea,66,0.0,0.043,1.449,0.505
26-27-prem-brentford-vs-chelsea,68,0.0,0.039,1.449,0.545
26-27-prem-brentford-vs-chelsea,76,0.0,0.027,1.449,0.571
26-27-prem-brentford-vs-chelsea,78,0.0,0.101,1.449,0.673
26-27-prem-brentford-vs-chelsea,80,0.0,0.029,1.449,0.702
26-27-prem-brentford-vs-chelsea,83,1.02,0.0,2.47,0.702
26-27-prem-brentford-vs-chelsea,90,0.429,0.132,2.898,0.834
26-27-prem-tottenham-hotspur-vs-aston-villa,11,0.295,0.0,0.295,0.0
26-27-prem-tottenham-hotspur-vs-aston-villa,15,0.0,0.044,0.295,0.044
26-27-prem-tottenham-hotspur-vs-aston-villa,21,0.123,0.0,0.419,0.044
26-27-prem-tottenham-hotspur-vs-aston-villa,24,0.017,0.0,0.436,0.044
26-27-prem-tottenham-hotspur-vs-aston-villa,27,0.0,0.049,0.436,0.092
26-27-prem-tottenham-hotspur-vs-aston-villa,28,0.0,0.126,0.436,0.218
26-27-prem-tottenham-hotspur-vs-aston-villa,31,0.0,0.03,0.436,0.248
26-27-prem-tottenham-hotspur-vs-aston-villa,33,0.017,0.0,0.453,0.248
26-27-prem-tottenham-hotspur-vs-aston-villa,34,0.132,0.0,0.585,0.248
26-27-prem-tottenham-hotspur-vs-aston-villa,41,0.0,0.026,0.585,0.274
26-27-prem-tottenham-hotspur-vs-aston-villa,45,0.023,0.545,0.608,0.819
26-27-prem-tottenham-hotspur-vs-aston-villa,53,0.0,0.123,0.608,0.943
26-27-prem-tottenham-hotspur-vs-aston-villa,56,0.0,0.024,0.608,0.966
26-27-prem-tottenham-hotspur-vs-aston-villa,58,0.0,0.046,0.608,1.013
26-27-prem-tottenham-hotspur-vs-aston-villa,66,0.029,0.0,0.637,1.013
26-27-prem-tottenham-hotspur-vs-aston-villa,67,0.0,0.06,0.637,1.073
26-27-prem-tottenham-hotspur-vs-aston-villa,70,0.02,0.0,0.657,1.073
